lat_orig,lon_orig,diam_orig,lat_new,lon_new,diam_new,generation
24.55887437,-30.08432633,11.89289131,24.55887437,-30.08432633,5.985416531103607,0
24.55894243,-30.08423234,8.059735763,24.55894243,-30.08423234,4.13985071293743,0
24.55897146,-30.08429111,10.47909612,24.55897146,-30.08429111,4.4224053132184356,0
24.55909519,-30.0838521,10.92949751,24.55909519,-30.0838521,5.466611265363248,0
24.55903094,-30.08367578,9.5617014,24.55903094,-30.08367578,4.973802252522152,0
24.55912208,-30.0835737,10.6793094,24.55912208,-30.0835737,4.876772117499043,0
24.55902071,-30.08324391,8.93771902,24.55902071,-30.08324391,5.743187985242656,0
24.55901524,-30.08330911,9.23695538,24.55901524,-30.08330911,3.3925785883690955,0
24.55930506,-30.08421996,9.71141621,24.55930506,-30.08421996,5.672036860973928,0
24.55930387,-30.08394989,9.593586385,24.55930387,-30.08394989,3.4855876185012398,0
24.55933623,-30.08399653,9.736985962,24.55933623,-30.08399653,3.749998355693822,0
24.55939928,-30.08397845,9.844790543,24.55939928,-30.08397845,4.899283667194119,0
24.55960463,-30.08365532,9.092280395,24.55960463,-30.08365532,4.820171002041922,0
24.55952421,-30.08429825,7.010975987,24.55952421,-30.08429825,4.000727361755275,0
24.55954253,-30.08433917,8.467063322,24.55954253,-30.08433917,4.948198929851468,0
24.55938762,-30.08428135,6.661842256,24.55938762,-30.08428135,3.3828037302920873,0
24.55934979,-30.08430872,7.488126833,24.55934979,-30.08430872,4.706950104539334,0
24.55945591,-30.08287485,9.27221518,24.55945591,-30.08287485,5.078865603020244,0
24.55986613,-30.0828582,9.502177399,24.55986613,-30.0828582,6.325971025830045,0
24.55997511,-30.08276611,7.719337877,24.55997511,-30.08276611,6.281372562454582,0
24.55950541,-30.08382569,8.28850719,24.55950541,-30.08382569,3.7878038142758523,0
24.55949756,-30.08387447,8.087991153,24.55949756,-30.08387447,4.365346823989377,0
24.55959392,-30.0839982,7.849749851,24.55959392,-30.0839982,3.5416574223452666,0
24.55962438,-30.08307616,8.938211377,24.55962438,-30.08307616,4.7960737760544365,0
24.56044548,-30.08394537,11.87832081,24.56044548,-30.08394537,6.500501314657564,0
24.56001885,-30.08417118,9.505116893,24.56001885,-30.08417118,5.47003812600159,0
24.56012854,-30.08418213,11.45624868,24.56012854,-30.08418213,3.0686613026658094,0
24.56013068,-30.0842252,9.58283908,24.56013068,-30.0842252,5.310676073547007,0
24.56002741,-30.0840515,11.72813601,24.56002741,-30.0840515,3.9928423835246014,0
24.55994151,-30.08327365,8.309068375,24.55994151,-30.08327365,3.750678672977459,0
24.55986038,-30.08311803,8.07662557,24.55986038,-30.08311803,2.6546048746257864,0
24.56030034,-30.08333361,14.28053523,24.56030034,-30.08333361,10.219299688755903,0
24.56003455,-30.08334646,7.162216661,24.56003455,-30.08334646,4.872103396296251,0
24.55942874,-30.08337097,9.835067775,24.55942874,-30.08337097,5.4701304043198125,0
24.55919817,-30.08329388,11.15767895,24.55919817,-30.08329388,4.712221806506342,0
24.55918294,-30.08388993,8.627784471,24.55918294,-30.08388993,3.8091021268385266,0
24.55893338,-30.08302286,9.385558321,24.55893338,-30.08302286,4.911167272011487,0
24.55922772,-30.08367245,10.25311103,24.55922772,-30.08367245,6.3076873105211,0
24.55927841,-30.08364723,10.14924208,24.55927841,-30.08364723,4.146415564734844,0
24.55996726,-30.08453405,15.62102133,24.55996726,-30.08453405,6.24123112862066,0
24.55977234,-30.08287319,9.59582915,24.55977234,-30.08287319,4.875020336193043,0
24.55944492,-30.08377619,11.0227574,24.55944492,-30.08377619,5.211281845248028,0
24.5589439,-30.08410599,8.975657489,24.5589439,-30.08410599,3.1485994174018086,0
24.55910428,-30.08454452,10.48998656,24.55910428,-30.08454452,5.47085781674665,0
24.55936602,-30.08314064,10.44381085,24.55936602,-30.08314064,5.037276250206879,0
24.55948214,-30.08334242,10.51409793,24.55948214,-30.08334242,6.065088853561961,0
24.55949927,-30.08340476,15.60471426,24.55949927,-30.08340476,6.4043569013433,0
24.55954805,-30.08412336,9.50074026,24.55954805,-30.08412336,5.224358858736773,0
24.69879313,-30.15608974,7.074829738,24.69879313,-30.15608974,3.4886923707906643,0
24.6988076,-30.15613713,7.216395323,24.6988076,-30.15613713,4.127488948823678,0
24.69885797,-30.15615914,6.547606378,24.69885797,-30.15615914,4.378055451771866,0
24.69876537,-30.15552759,9.326680049,24.69876537,-30.15552759,4.790837451949578,0
24.69878738,-30.15556249,9.553766488,24.69878738,-30.15556249,4.251111741002302,0
24.69917622,-30.1547963,9.570920385,24.69917622,-30.1547963,5.360439008498348,0
24.69920339,-30.15473285,7.033890509,24.69920339,-30.15473285,3.76837063093095,0
24.69949765,-30.15521608,9.24333976,24.69949765,-30.15521608,4.260718278632284,0
24.69956645,-30.15534338,5.823456008,24.69956645,-30.15534338,2.719232866005233,0
24.69884131,-30.15542805,8.705873573,24.69884131,-30.15542805,3.51291369713945,0
24.6988306,-30.15550459,7.44665243,24.6988306,-30.15550459,3.174566005479944,0
24.69861328,-30.15566897,12.51038671,24.69861328,-30.15566897,4.901761324747698,0
24.69866959,-30.15569396,7.875253509,24.69866959,-30.15569396,4.240759169092124,0
24.69869973,-30.15567492,6.984502268,24.69869973,-30.15567492,4.332445780233873,0
24.69864203,-30.15575305,6.927733309,24.69864203,-30.15575305,2.741930753964589,0
24.69887482,-30.15582661,9.596096863,24.69887482,-30.15582661,4.864880954518448,0
24.69946969,-30.15574234,8.856020278,24.69946969,-30.15574234,5.290877467981186,0
24.69970545,-30.15544649,7.345632805,24.69970545,-30.15544649,3.525855365468441,0
24.69968761,-30.15536262,7.419294777,24.69968761,-30.15536262,4.180863496647687,0
24.69949209,-30.15478877,10.78536536,24.69949209,-30.15478877,6.999391588647521,0
24.69921826,-30.15467257,6.272553931,24.69921826,-30.15467257,2.8894951315384056,0
24.69887304,-30.15493511,7.323687085,24.69887304,-30.15493511,1.9758851433222058,0
24.69900351,-30.15511019,8.677451747,24.69900351,-30.15511019,5.308137640125076,0
24.69909373,-30.15536599,8.480713454,24.69909373,-30.15536599,5.0865726208370905,0
24.69857342,-30.15479571,9.468097681,24.69857342,-30.15479571,4.270685563720876,0
24.69868129,-30.15470509,5.773348774,24.69868129,-30.15470509,3.4015892921699296,0
24.69880582,-30.15465235,6.006528653,24.69880582,-30.15465235,3.230732320365865,0
24.69883497,-30.15468725,4.905314916,24.69883497,-30.15468725,2.9084176399254154,0
24.69879729,-30.1549121,6.663549457,24.69879729,-30.1549121,3.483107725707726,0
24.69867177,-30.15547167,8.86539671,24.69867177,-30.15547167,5.2615559358667205,0
24.69826251,-30.15602272,7.719297116,24.69826251,-30.15602272,5.107748083612586,0
24.69821492,-30.15587618,7.420199454,24.69821492,-30.15587618,3.709119392879832,0
24.69822622,-30.15554544,10.49079402,24.69822622,-30.15554544,6.154880917203346,0
24.69815107,-30.15554127,10.98784331,24.69815107,-30.15554127,6.1337577986308105,0
24.6981241,-30.15559283,8.067718386,24.6981241,-30.15559283,3.8914089840542974,0
24.69819132,-30.15562535,9.624044709,24.69819132,-30.15562535,4.647731034559999,0
24.6982522,-30.15562634,6.908866883,24.6982522,-30.15562634,2.6768055923766054,0
24.69817149,-30.15567829,8.448793193,24.69817149,-30.15567829,4.191013293649319,0
24.69821135,-30.15569217,8.011389123,24.69821135,-30.15569217,3.211618451081148,0
24.69851195,-30.15555357,9.379335256,24.69851195,-30.15555357,6.024169026235711,0
24.69847983,-30.1555153,7.40191638,24.69847983,-30.1555153,4.069371057019814,0
24.69829483,-30.15512011,6.819203938,24.69829483,-30.15512011,1.6270043975181585,0
24.69816197,-30.15531741,7.271745817,24.69816197,-30.15531741,4.444434447633852,0
24.69819073,-30.1553882,6.195286492,24.69819073,-30.1553882,3.0744461514275523,0
24.69815444,-30.15540604,5.823505269,24.69815444,-30.15540604,3.8300432958000843,0
24.69895077,-30.15614883,8.190222635,24.69895077,-30.15614883,4.126107479736411,0
24.698947,-30.15605206,5.273226657,24.698947,-30.15605206,4.011950816029115,0
24.69890298,-30.15597077,6.624328439,24.69890298,-30.15597077,3.260063954617188,0
24.69913934,-30.1556422,7.549560624,24.69913934,-30.1556422,4.214758629245849,0
24.69900292,-30.15481058,5.872017965,24.69900292,-30.15481058,3.2597069182139498,0
24.69909869,-30.15632709,7.137957077,24.69909869,-30.15632709,4.15345082653448,0
24.69922639,-30.15615835,5.932491339,24.69922639,-30.15615835,2.6804316580080076,0
24.69887057,-30.15605281,6.015393638,24.69887057,-30.15605281,3.5074797003877856,0
24.69912398,-30.15588875,9.195648807,24.69912398,-30.15588875,5.515091133213717,0
24.69932469,-30.15485154,7.317970721,24.69932469,-30.15485154,3.4218251858332924,0
24.69951754,-30.15487914,9.859638906,24.69951754,-30.15487914,4.260978036754737,0
24.69964377,-30.15512518,7.97767632,24.69964377,-30.15512518,2.8849779223559477,0
24.69970635,-30.15505237,8.514633109,24.69970635,-30.15505237,4.126370473770615,0
24.69972242,-30.15516206,8.392417279,24.69972242,-30.15516206,3.4292640132691066,0
24.69973062,-30.15524011,15.23565761,24.69973062,-30.15524011,5.740804767278484,0
24.69969529,-30.15561547,8.780244981,24.69969529,-30.15561547,3.4852777898194898,0
24.69967435,-30.1555003,5.455441384,24.69967435,-30.1555003,3.0459883891633925,0
24.69916348,-30.15582653,5.480497787,24.69916348,-30.15582653,2.228203691533394,0
24.69907366,-30.15577953,7.810882683,24.69907366,-30.15577953,3.570842493024656,0
24.6988112,-30.15630444,6.444775665,24.6988112,-30.15630444,3.0721477613910206,0
24.69874398,-30.15629671,7.458702835,24.69874398,-30.15629671,2.9361332173698393,0
24.69878645,-30.15630825,4.496404981,24.69878645,-30.15630825,1.3225754158259582,0
24.69876337,-30.15620962,6.094221127,24.69876337,-30.15620962,2.7019367227615985,0
24.69859503,-30.15594657,5.083840439,24.69859503,-30.15594657,2.463475609199111,0
24.69861811,-30.15597025,4.147861692,24.69861811,-30.15597025,1.8145258340608688,0
24.69867902,-30.15589018,6.058105951,24.69867902,-30.15589018,3.2148108983780275,0
24.69865499,-30.1558577,7.373610781,24.69865499,-30.1558577,3.3922926884677778,0
24.69855791,-30.15620855,7.308076748,24.69855791,-30.15620855,1.976672193504044,0
24.69829438,-30.15527937,4.806644448,24.69829438,-30.15527937,1.809617393784131,0
24.6983365,-30.15547353,7.196772132,24.6983365,-30.15547353,2.434968630631874,0
24.69824834,-30.15543534,7.611219793,24.69824834,-30.15543534,5.226888504372247,0
24.69806619,-30.15532577,7.53233448,24.69806619,-30.15532577,2.3666290921547555,0
24.69806393,-30.15536765,4.703756032,24.69806393,-30.15536765,3.3052857124283954,0
24.6981716,-30.15634156,6.668378291,24.6981716,-30.15634156,2.6703536803839856,0
24.69805751,-30.15628481,3.847209992,24.69805751,-30.15628481,2.1295806797996732,0
24.69818945,-30.15605127,6.698030848,24.69818945,-30.15605127,3.784720717283584,0
24.6981584,-30.15597679,6.17718873,24.6981584,-30.15597679,3.8527570186153555,0
24.69813722,-30.15588399,4.331656517,24.69813722,-30.15588399,1.8240331834604329,0
24.69827059,-30.15584651,4.606599975,24.69827059,-30.15584651,2.2324970528562935,0
24.69845476,-30.15605924,5.745325346,24.69845476,-30.15605924,3.0617711963751186,0
24.69845404,-30.1559982,6.336642082,24.69845404,-30.1559982,3.5505499315179456,0
24.69849212,-30.15637047,7.909324892,24.69849212,-30.15637047,2.689504515727963,0
24.69850473,-30.15640509,6.010275173,24.69850473,-30.15640509,3.96222909755122,0
24.69832924,-30.156365,4.849679492,24.69832924,-30.156365,2.5324276264271983,0
24.69838873,-30.15641616,5.078764604,24.69838873,-30.15641616,1.8093197878290743,0
24.69893874,-30.15622675,5.709832536,24.69893874,-30.15622675,1.9389414564931091,0
24.69933575,-30.15517908,5.420039552,24.69933575,-30.15517908,3.171609822974511,0
24.56032689,-30.08443752,8.192787906,24.56032689,-30.08443752,4.899869629159681,0
24.5603138,-30.08440024,8.59891958,24.5603138,-30.08440024,4.061589555204778,0
24.56023687,-30.08423527,7.305751915,24.56023687,-30.08423527,4.25734599056387,0
24.55994558,-30.08401318,9.771659303,24.55994558,-30.08401318,6.79652343886751,0
24.55982939,-30.08431736,6.876402968,24.55982939,-30.08431736,4.0165506679062855,0
24.55988035,-30.08432906,6.834371894,24.55988035,-30.08432906,4.080135812027031,0
24.55969951,-30.08427889,6.521172409,24.55969951,-30.08427889,2.7464416048006353,0
24.55950618,-30.08407049,7.275180701,24.55950618,-30.08407049,4.644854242084695,0
24.55948555,-30.08392276,6.961390378,24.55948555,-30.08392276,3.6537787305511844,0
24.55960929,-30.08381232,8.829432609,24.55960929,-30.08381232,5.080619589002264,0
24.55966124,-30.08380478,8.669822151,24.55966124,-30.08380478,4.115613535328998,0
24.55968325,-30.08376453,4.621437041,24.55968325,-30.08376453,2.7999484195311637,0
24.55969356,-30.08373855,3.64741854,24.55969356,-30.08373855,2.1463720062004836,0
24.55913062,-30.08438002,6.197650849,24.55913062,-30.08438002,5.018278258204596,0
24.55885916,-30.08351013,6.232370615,24.55885916,-30.08351013,2.29858011541673,0
24.55883358,-30.08345143,6.909002867,24.55883358,-30.08345143,3.9385741114250754,0
24.55909968,-30.08364595,5.925830778,24.55909968,-30.08364595,2.7444229668426763,0
24.55905011,-30.08312327,7.075237803,24.55905011,-30.08312327,3.834536130773054,0
24.55932653,-30.08309967,7.792975334,24.55932653,-30.08309967,3.464322299007131,0
24.55947227,-30.08319485,6.426973002,24.55947227,-30.08319485,2.8761155818252733,0
24.55949725,-30.08318612,7.344760636,24.55949725,-30.08318612,3.722109957459282,0
24.5595266,-30.08446588,6.288710029,24.5595266,-30.08446588,1.5863265870374184,0
24.55944371,-30.08270408,7.258878574,24.55944371,-30.08270408,4.0271882227308335,0
24.56015085,-30.08388866,5.388488971,24.56015085,-30.08388866,2.3565302788198133,0
24.56041352,-30.08451019,5.706841705,24.56041352,-30.08451019,2.627889444767428,0
24.55891841,-30.08454753,6.787189144,24.55891841,-30.08454753,4.314489840097462,0
24.5591604,-30.08336756,9.842917269,24.5591604,-30.08336756,5.222224409552194,0
24.55919229,-30.08342562,7.745479936,24.55919229,-30.08342562,3.555951152240418,0
24.55911876,-30.08353317,5.848153486,24.55911876,-30.08353317,2.575095103552654,0
24.56020546,-30.08377207,8.095316718,24.56020546,-30.08377207,2.6296076978027023,0
24.56019785,-30.08398384,8.438379292,24.56019785,-30.08398384,4.4203055192838265,0
24.55943451,-30.08364048,7.329932406,24.55943451,-30.08364048,4.449891677483725,0
24.55892698,-30.08275699,9.496021861,24.55892698,-30.08275699,3.3628343832964913,0
24.5589403,-30.08269821,7.735349764,24.5589403,-30.08269821,3.4755833951544304,0
24.55897671,-30.08268608,8.368059329,24.55897671,-30.08268608,4.721327825633043,0
24.55903762,-30.08271725,7.797952664,24.55903762,-30.08271725,3.6523592553904662,0
24.55919038,-30.08282528,9.593214294,24.55919038,-30.08282528,3.1487071876444745,0
24.55923987,-30.08289476,10.43880032,24.55923987,-30.08289476,6.564145218176931,0
24.559198,-30.08287453,9.588544266,24.559198,-30.08287453,5.320076652017008,0
24.560412,-30.08320528,7.825818703,24.560412,-30.08320528,5.543348471439439,0
24.56022878,-30.08358552,8.224685848,24.56022878,-30.08358552,3.0454227841837582,0
24.56050837,-30.08356696,7.960821492,24.56050837,-30.08356696,3.788944485449341,0
24.55893673,-30.0862686,9.713198011,24.55893673,-30.0862686,4.589401756864868,0
24.56035108,-30.08576296,15.28229104,24.56035108,-30.08576296,6.195180247592068,0
24.56028351,-30.08606539,6.847785186,24.56028351,-30.08606539,3.7332535506499136,0
24.56014121,-30.08604588,7.448551788,24.56014121,-30.08604588,3.763339892193471,0
24.56006864,-30.08580079,8.873175357,24.56006864,-30.08580079,5.637868966365889,0
24.56011671,-30.08576177,11.5207717,24.56011671,-30.08576177,5.863979000264728,0
24.56006222,-30.08631999,10.85105087,24.56006222,-30.08631999,5.015232838592518,0
24.55987567,-30.08607681,8.508330642,24.55987567,-30.08607681,3.8196084984786114,0
24.56002034,-30.0847712,10.15222716,24.56002034,-30.0847712,6.442678012922371,0
24.56011599,-30.08467959,8.709812474,24.56011599,-30.08467959,4.618981183650668,0
24.56012051,-30.08499773,9.294268424,24.56012051,-30.08499773,4.214921457697093,0
24.56017833,-30.08497417,7.70329702,24.56017833,-30.08497417,3.143185540018391,0
24.55960893,-30.08481118,7.625559288,24.55960893,-30.08481118,3.5974713302953485,0
24.55962344,-30.08475312,7.26647339,24.55962344,-30.08475312,4.0398081177647756,0
24.559494,-30.08475407,10.09507909,24.559494,-30.08475407,5.2594999322076825,0
24.55951208,-30.08486567,8.678745656,24.55951208,-30.08486567,3.847552501689798,0
24.55946497,-30.08491587,8.77210372,24.55946497,-30.08491587,4.374048270309012,0
24.55940453,-30.08503818,8.896532698,24.55940453,-30.08503818,4.672805576764818,0
24.55943927,-30.08511361,9.407681064,24.55943927,-30.08511361,5.126073077050321,0
24.5597072,-30.08499106,8.207273268,24.5597072,-30.08499106,4.422670386375306,0
24.55969959,-30.08482759,8.877353552,24.55969959,-30.08482759,3.7296965018582684,0
24.55977145,-30.08502937,10.76360505,24.55977145,-30.08502937,6.383136707808951,0
24.55973671,-30.08495204,10.31901083,24.55973671,-30.08495204,6.621631125201236,0
24.55976859,-30.08516334,10.53464281,24.55976859,-30.08516334,3.7099875375689875,0
24.55980999,-30.08515596,9.240655539,24.55980999,-30.08515596,2.9417343041268884,0
24.5599392,-30.08492991,8.594381505,24.5599392,-30.08492991,3.8868267927978093,0
24.56001962,-30.08489017,8.545808081,24.56001962,-30.08489017,3.0200584597795967,0
24.56006793,-30.08487637,9.907643826,24.56006793,-30.08487637,4.801061114829143,0
24.56010124,-30.08479975,5.74288102,24.56010124,-30.08479975,2.550371940815392,0
24.55898694,-30.08463557,8.937297451,24.55898694,-30.08463557,5.511804602085758,0
24.55889485,-30.08483212,7.640345846,24.55889485,-30.08483212,2.847445171870931,0
24.55890604,-30.08489707,7.969118133,24.55890604,-30.08489707,4.455465166655035,0
24.55919609,-30.08503199,12.73448795,24.55919609,-30.08503199,7.331942202276674,0
24.55939525,-30.08458132,7.546143572,24.55939525,-30.08458132,2.9951647707748905,0
24.55945855,-30.08459917,8.28700138,24.55945855,-30.08459917,3.9307601384601862,0
24.5592049,-30.0863357,12.86191897,24.5592049,-30.0863357,7.313770901324007,0
24.55928627,-30.08623647,7.752906412,24.55928627,-30.08623647,3.719524278314506,0
24.55916611,-30.08610156,9.103816913,24.55916611,-30.08610156,5.238650221519108,0
24.55902834,-30.08606325,9.355172359,24.55902834,-30.08606325,4.512543687879164,0
24.55905999,-30.08601019,9.665601509,24.55905999,-30.08601019,3.8832346257498886,0
24.55895815,-30.08586195,14.5690904,24.55895815,-30.08586195,5.3552455102264,0
24.559346,-30.08573583,13.90027532,24.559346,-30.08573583,5.676695743502409,0
24.55935314,-30.08578937,9.813755028,24.55935314,-30.08578937,5.357379329047588,0
24.55950756,-30.08578652,11.37027907,24.55950756,-30.08578652,7.77246371881418,0
24.55961393,-30.08589669,7.533243997,24.55961393,-30.08589669,3.641236260752426,0
24.55982689,-30.08592548,9.288761206,24.55982689,-30.08592548,4.5048360116465425,0
24.55978953,-30.08588027,9.610871555,24.55978953,-30.08588027,4.753323648911247,0
24.55977454,-30.08577081,15.61845468,24.55977454,-30.08577081,7.344107485784643,0
24.559805,-30.0856516,8.588292209,24.559805,-30.0856516,3.215600788725232,0
24.55990041,-30.08560568,9.298471903,24.55990041,-30.08560568,4.268051953917684,0
24.56009434,-30.08545672,12.52175575,24.56009434,-30.08545672,5.838615596233968,0
24.56009624,-30.08552287,7.734816452,24.56009624,-30.08552287,3.745112358092627,0
24.55926414,-30.08636663,9.084418918,24.55926414,-30.08636663,3.4976568413420748,0
24.55921299,-30.08642207,8.800599565,24.55921299,-30.08642207,5.204638765038978,0
24.55901145,-30.08580056,6.763244844,24.55901145,-30.08580056,4.309789684518024,0
24.55925939,-30.08482236,10.77434381,24.55925939,-30.08482236,5.597199702439184,0
24.5592582,-30.08477001,7.675033712,24.5592582,-30.08477001,4.671078407044296,0
24.55927033,-30.08463795,7.194689984,24.55927033,-30.08463795,3.5009292562698167,0
24.56002462,-30.08522972,11.47030676,24.56002462,-30.08522972,6.968070628251432,0
24.55994086,-30.08527351,9.964294552,24.55994086,-30.08527351,6.36654986562134,0
24.56009053,-30.0852854,7.897850725,24.56009053,-30.0852854,4.733533290715369,0
24.56019689,-30.08529111,9.330126191,24.56019689,-30.08529111,5.579240285057689,0
24.56031396,-30.0852578,9.041885809,24.56031396,-30.0852578,4.8583685447751614,0
24.56021593,-30.08506602,11.07014252,24.56021593,-30.08506602,7.279832244644631,0
24.55986187,-30.08548789,6.738253732,24.55986187,-30.08548789,2.9609665576142765,0
24.55983165,-30.08543912,8.552849836,24.55983165,-30.08543912,5.365672250944098,0
24.55957585,-30.08615367,10.27055346,24.55957585,-30.08615367,4.815971342768273,0
24.55951113,-30.08619578,8.403692178,24.55951113,-30.08619578,5.427068821011951,0
24.55935171,-30.08608347,9.468076954,24.55935171,-30.08608347,5.176030920776366,0
24.55942976,-30.08638233,8.645704324,24.55942976,-30.08638233,4.6393376543976395,0
24.55958966,-30.08636377,8.881830558,24.55958966,-30.08636377,4.760017931426335,0
24.55916968,-30.08518094,6.749937393,24.55916968,-30.08518094,2.5312540936557437,0
24.5590883,-30.08522211,8.047974077,24.5590883,-30.08522211,3.511493493153047,0
24.56038178,-30.08535655,8.686376932,24.56038178,-30.08535655,5.120162021252548,0
24.56026994,-30.08594856,5.649527857,24.56026994,-30.08594856,2.7802181976123617,0
24.56038606,-30.08600971,10.26948167,24.56038606,-30.08600971,4.843160609590196,0
24.5604446,-30.08591191,9.096353108,24.5604446,-30.08591191,3.6182616493866644,0
24.56043341,-30.08586932,7.80922317,24.56043341,-30.08586932,3.811818326127159,0
24.56043651,-30.08619721,7.652168972,24.56043651,-30.08619721,4.59414238193762,0
24.56021141,-30.08619888,10.18138311,24.56021141,-30.08619888,4.862944826000077,0
24.56051146,-30.08637448,8.589149427,24.56051146,-30.08637448,3.758623362288758,0
24.56040938,-30.08634617,7.189491574,24.56040938,-30.08634617,2.775609947993705,0
24.55967555,-30.08606325,6.844680643,24.55967555,-30.08606325,4.7027222794242745,0
24.55973813,-30.08613368,10.01424721,24.55973813,-30.08613368,4.2761031449135185,0
24.55954159,-30.0853763,10.26077572,24.55954159,-30.0853763,4.300014650018696,0
24.55959798,-30.08568111,8.719575209,24.55959798,-30.08568111,5.732882842833509,0
24.55976312,-30.08462605,9.136147367,24.55976312,-30.08462605,5.100045225447845,0
24.55978382,-30.08471005,11.29783605,24.55978382,-30.08471005,6.799757805378433,0
24.56026852,-30.08465223,7.9656469,24.56026852,-30.08465223,3.095773895028672,0
24.56029302,-30.08469196,9.075440488,24.56029302,-30.08469196,4.83065016884394,0
24.56026994,-30.08481808,9.686390696,24.56026994,-30.08481808,5.19118801847684,0
24.56043674,-30.08469839,9.104868133,24.56043674,-30.08469839,3.467936274154651,0
24.55932815,-30.08558284,7.78287502,24.55932815,-30.08558284,3.6691550574291054,0
24.55940049,-30.0856328,6.970493834,24.55940049,-30.0856328,2.704420274945356,0
24.69970545,-30.15544649,3.8197774395315593,24.69970545,-30.15544649,3.8197774395315593,1
24.69855791,-30.15620855,5.331404554495956,24.69855791,-30.15620855,5.331404554495956,1
24.55949725,-30.08318612,3.622650678540718,24.55949725,-30.08318612,3.622650678540718,1
24.69829483,-30.15512011,5.192199540481842,24.69829483,-30.15512011,5.192199540481842,1
24.69967435,-30.1555003,2.4094529948366077,24.69967435,-30.1555003,2.4094529948366077,1
24.55966124,-30.08380478,4.554208615671002,24.55966124,-30.08380478,4.554208615671002,1
24.55892698,-30.08275699,6.133187477703508,24.55892698,-30.08275699,6.133187477703508,1
24.55947227,-30.08319485,3.550857420174727,24.55947227,-30.08319485,3.550857420174727,1
24.56021141,-30.08619888,5.318438283999924,24.56021141,-30.08619888,5.318438283999924,1
